Firmware Name,Binary Name,Component Name,Component Version,CVE ID,Description,CVSS v3 Score,CVSS v3 Severity,CVSS v2 Score,CVSS v2 Severity
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2019-13751,Uninitialized data in SQLite in Google Chrome prior to 79.0.3945.79 allowed a remote attacker to obtain potentially sensitive information from process memory via a crafted HTML page.,6.5,MEDIUM,4.3,
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2019-13752,Out of bounds read in SQLite in Google Chrome prior to 79.0.3945.79 allowed a remote attacker to obtain potentially sensitive information from process memory via a crafted HTML page.,6.5,MEDIUM,4.3,
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2019-13753,Out of bounds read in SQLite in Google Chrome prior to 79.0.3945.79 allowed a remote attacker to obtain potentially sensitive information from process memory via a crafted HTML page.,6.5,MEDIUM,4.3,
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2020-6405,Out of bounds read in SQLite in Google Chrome prior to 80.0.3987.87 allowed a remote attacker to obtain potentially sensitive information from process memory via a crafted HTML page.,6.5,MEDIUM,4.3,
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2011-3901,Android SQLite Journal before 4.0.1 has an information disclosure vulnerability.,7.5,HIGH,5.0,
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2020-11655,SQLite through 3.31.1 allows attackers to cause a denial of service (segmentation fault) via a malformed window-function query because the AggInfo object's initialization is mishandled.,7.5,HIGH,5.0,
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2020-11656,"In SQLite through 3.31.1, the ALTER TABLE implementation has a use-after-free, as demonstrated by an ORDER BY clause that belongs to a compound SELECT statement.",9.8,CRITICAL,7.5,
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2020-13434,SQLite through 3.32.0 has an integer overflow in sqlite3_str_vappendf in printf.c.,5.5,MEDIUM,2.1,
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2020-13435,SQLite through 3.32.0 has a segmentation fault in sqlite3ExprCodeTarget in expr.c.,5.5,MEDIUM,2.1,
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2020-13630,"ext/fts3/fts3.c in SQLite before 3.32.0 has a use-after-free in fts3EvalNextRow, related to the snippet feature.",7.0,HIGH,4.4,
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2020-13631,"SQLite before 3.32.0 allows a virtual table to be renamed to the name of one of its shadow tables, related to alter.c and build.c.",5.5,MEDIUM,2.1,
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2020-13632,ext/fts3/fts3_snippet.c in SQLite before 3.32.0 has a NULL pointer dereference via a crafted matchinfo() query.,5.5,MEDIUM,2.1,
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2020-15358,"In SQLite before 3.32.3, select.c mishandles query-flattener optimization, leading to a multiSelectOrderBy heap overflow because of misuse of transitive properties for constant propagation.",5.5,MEDIUM,2.1,
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2021-30569,Use after free in sqlite in Google Chrome prior to 92.0.4515.107 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.,8.8,HIGH,6.8,
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2022-35737,SQLite 1.0.12 through 3.39.x before 3.39.2 sometimes allows an array-bounds overflow if billions of bytes are used in a string argument to a C API.,7.5,HIGH,,
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2022-46908,"SQLite through 3.40.0, when relying on --safe for execution of an untrusted CLI script, does not properly implement the azProhibitedFunctions protection mechanism, and instead allows UDF functions such as WRITEFILE.",7.3,HIGH,,
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2023-2137,Heap buffer overflow in sqlite in Google Chrome prior to 112.0.5615.137 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page. (Chromium security severity: Medium),8.8,HIGH,,
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2023-32697,SQLite JDBC is a library for accessing and creating SQLite database files in Java. Sqlite-jdbc addresses a remote code execution vulnerability via JDBC URL. This issue impacting versions 3.6.14.1 through 3.41.2.1 and has been fixed in version 3.41.2.2.,8.8,HIGH,,
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2023-7104,A vulnerability was found in SQLite SQLite3 up to 3.43.0 and classified as critical. This issue affects the function sessionReadRecord of the file ext/session/sqlite3session.c of the component make alltest Handler. The manipulation leads to heap-based buffer overflow. It is recommended to apply a patch to fix this issue. The associated identifier of this vulnerability is VDB-248999.,5.5,MEDIUM,5.2,
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2022-31631,"In PHP versions 8.0.* before 8.0.27, 8.1.* before 8.1.15, 8.2.* before 8.2.2 when using PDO::quote() function to quote user-supplied data for SQLite, supplying an overly long string may cause the driver to incorrectly quote the data, which may further lead to SQL injection vulnerabilities.",9.1,CRITICAL,,
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2025-26794,"Exim 4.98 before 4.98.1, when SQLite hints and ETRN serialization are used, allows remote SQL injection.",7.5,HIGH,,
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2025-29087,"In SQLite 3.44.0 through 3.49.0 before 3.49.1, the concat_ws() SQL function can cause memory to be written beyond the end of a malloc-allocated buffer. If the separator argument is attacker-controlled and has a large string (e.g., 2MB or more), an integer overflow occurs in calculating the size of the result buffer, and thus malloc may not allocate enough memory.",3.2,LOW,,
dlink_DIR-826LA1,minidlna,sqlite,version-3.7.7,CVE-2025-29088,"In SQLite 3.49.0 before 3.49.1, certain argument values to sqlite3_db_config (in the C-language API) can cause a denial of service (application crash). An sz*nBig multiplication is not cast to a 64-bit integer, and consequently some memory allocations may be incorrect.",5.6,MEDIUM,,
dlink_DIR-826LA1,minidlna,vorbis,v1.3.5,CVE-2007-6609,Multiple stack-based buffer overflows in the CPLI_ReadTag_OGG function in CPI_PlaylistItem.c in CoolPlayer 217 and earlier allow user-assisted remote attackers to execute arbitrary code via a long (1) cTag or (2) cValue field in an OGG Vorbis file.,,,5.0,
dlink_DIR-826LA1,minidlna,vorbis,v1.3.5,CVE-2011-0480,"Multiple buffer overflows in vorbis_dec.c in the Vorbis decoder in FFmpeg, as used in Google Chrome before 8.0.552.237 and Chrome OS before 8.0.552.344, allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly have unspecified other impact via a crafted WebM file, related to buffers for (1) the channel floor and (2) the channel residue.",,,9.3,
dlink_DIR-826LA1,minidlna,vorbis,v1.3.5,CVE-2011-3893,"Google Chrome before 15.0.874.120 does not properly implement the MKV and Vorbis media handlers, which allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors.",,,5.0,
dlink_DIR-826LA1,minidlna,vorbis,v1.3.5,CVE-2011-3895,Heap-based buffer overflow in the Vorbis decoder in Google Chrome before 15.0.874.120 allows remote attackers to cause a denial of service or possibly have unspecified other impact via a crafted stream.,,,7.5,
dlink_DIR-826LA1,minidlna,vorbis,v1.3.5,CVE-2012-0444,"Mozilla Firefox before 3.6.26 and 4.x through 9.0, Thunderbird before 3.1.18 and 5.0 through 9.0, and SeaMonkey before 2.7 do not properly initialize nsChildView data structures, which allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via a crafted Ogg Vorbis file.",,,10.0,
dlink_DIR-826LA1,minidlna,vorbis,v1.3.5,CVE-2014-7937,"Multiple off-by-one errors in libavcodec/vorbisdec.c in FFmpeg before 2.4.2, as used in Google Chrome before 40.0.2214.91, allow remote attackers to cause a denial of service (use-after-free) or possibly have unspecified other impact via crafted Vorbis I data.",,,7.5,
dlink_DIR-826LA1,minidlna,vorbis,v1.3.5,CVE-2015-6749,Buffer overflow in the aiff_open function in oggenc/audio.c in vorbis-tools 1.4.0 and earlier allows remote attackers to cause a denial of service (crash) via a crafted AIFF file.,,,4.3,
dlink_DIR-826LA1,minidlna,vorbis,v1.3.5,CVE-2019-13217,A heap buffer overflow in the start_decoder function in stb_vorbis through 2019-03-04 allows an attacker to cause a denial of service or execute arbitrary code by opening a crafted Ogg Vorbis file.,7.8,HIGH,6.8,
dlink_DIR-826LA1,minidlna,vorbis,v1.3.5,CVE-2019-13218,Division by zero in the predict_point function in stb_vorbis through 2019-03-04 allows an attacker to cause a denial of service by opening a crafted Ogg Vorbis file.,5.5,MEDIUM,4.3,
dlink_DIR-826LA1,minidlna,vorbis,v1.3.5,CVE-2019-13219,A NULL pointer dereference in the get_window function in stb_vorbis through 2019-03-04 allows an attacker to cause a denial of service by opening a crafted Ogg Vorbis file.,5.5,MEDIUM,4.3,
dlink_DIR-826LA1,minidlna,vorbis,v1.3.5,CVE-2019-13220,Use of uninitialized stack variables in the start_decoder function in stb_vorbis through 2019-03-04 allows an attacker to cause a denial of service or disclose sensitive information by opening a crafted Ogg Vorbis file.,7.1,HIGH,5.8,
dlink_DIR-826LA1,minidlna,vorbis,v1.3.5,CVE-2019-13221,A stack buffer overflow in the compute_codewords function in stb_vorbis through 2019-03-04 allows an attacker to cause a denial of service or execute arbitrary code by opening a crafted Ogg Vorbis file.,7.8,HIGH,6.8,
dlink_DIR-826LA1,minidlna,vorbis,v1.3.5,CVE-2019-13222,An out-of-bounds read of a global buffer in the draw_line function in stb_vorbis through 2019-03-04 allows an attacker to cause a denial of service or disclose sensitive information by opening a crafted Ogg Vorbis file.,7.1,HIGH,5.8,
dlink_DIR-826LA1,minidlna,vorbis,v1.3.5,CVE-2019-13223,A reachable assertion in the lookup1_values function in stb_vorbis through 2019-03-04 allows an attacker to cause a denial of service by opening a crafted Ogg Vorbis file.,5.5,MEDIUM,4.3,
dlink_DIR-826LA1,mpd,gcc,prereleases/egcs-1.0.1-prerelease,CVE-2000-1219,"The -ftrapv compiler option in gcc and g++ 3.3.3 and earlier does not handle all types of integer overflows, which may leave applications vulnerable to vulnerabilities related to overflows.",,,7.5,
dlink_DIR-826LA1,mpd,gcc,prereleases/egcs-1.0.1-prerelease,CVE-2006-0742,"The die_if_kernel function in arch/ia64/kernel/unaligned.c in Linux kernel 2.6.x before 2.6.15.6, possibly when compiled with certain versions of gcc, has the ""noreturn"" attribute set, which allows local users to cause a denial of service by causing user faults on Itanium systems.",,,4.6,
dlink_DIR-826LA1,mpd,gcc,prereleases/egcs-1.0.1-prerelease,CVE-2006-1542,"Stack-based buffer overflow in Python 2.4.2 and earlier, running on Linux 2.6.12.5 under gcc 4.0.3 with libc 2.3.5, allows local users to cause a ""stack overflow,"" and possibly gain privileges, by running a script from a current working directory that has a long name, related to the realpath function.  NOTE: this might not be a vulnerability. However, the fact that it appears in a programming language interpreter could mean that some applications are affected, although attack scenarios might be limited because the attacker might already need to cross privilege boundaries to cause an exploitable program to be placed in a directory with a long name; or, depending on the method that Python uses to determine the current working directory, setuid applications might be affected.",,,3.7,
dlink_DIR-826LA1,mpd,gcc,prereleases/egcs-1.0.1-prerelease,CVE-2006-3619,"Directory traversal vulnerability in FastJar 0.93, as used in Gnu GCC 4.1.1 and earlier, and 3.4.6 and earlier, allows user-assisted attackers to overwrite arbitrary files via a .jar file containing filenames with ""../"" sequences.",,,2.6,
dlink_DIR-826LA1,mpd,gcc,prereleases/egcs-1.0.1-prerelease,CVE-2008-1685,"gcc 4.2.0 through 4.3.0 in GNU Compiler Collection, when casts are not used, considers the sum of a pointer and an int to be greater than or equal to the pointer, which might lead to removal of length testing code that was intended as a protection mechanism against integer overflow and buffer overflow attacks, and provide no diagnostic message about this removal. NOTE: the vendor has determined that this compiler behavior is correct according to section 6.5.6 of the C99 standard (aka ISO/IEC 9899:1999)",,,6.8,
dlink_DIR-826LA1,mpd,gcc,prereleases/egcs-1.0.1-prerelease,CVE-2010-2195,"bozotic HTTP server (aka bozohttpd) 20090522 through 20100512 allows attackers to cause a denial of service via vectors related to a ""wrong code generation interaction with GCC.""",,,5.0,
dlink_DIR-826LA1,mpd,gcc,prereleases/egcs-1.0.1-prerelease,CVE-2014-0892,"IBM Notes and Domino 8.5.x before 8.5.3 FP6 IF3 and 9.x before 9.0.1 FP1 on 32-bit Linux platforms use incorrect gcc options, which makes it easier for remote attackers to execute arbitrary code by leveraging the absence of the NX protection mechanism and placing crafted x86 code on the stack, aka SPR KLYH9GGS9W.",,,5.0,
dlink_DIR-826LA1,mpd,gcc,prereleases/egcs-1.0.1-prerelease,CVE-2015-5276,"The std::random_device class in libstdc++ in the GNU Compiler Collection (aka GCC) before 4.9.4 does not properly handle short reads from blocking sources, which makes it easier for context-dependent attackers to predict the random values via unspecified vectors.",,,5.0,
dlink_DIR-826LA1,mpd,gcc,prereleases/egcs-1.0.1-prerelease,CVE-2014-9799,"The makefile in the Qualcomm components in Android before 2016-07-05 on Nexus 5 and 7 (2013) devices omits the -fno-strict-overflow option to gcc, which might allow attackers to gain privileges via a crafted application that leverages incorrect compiler optimization of an integer-overflow protection mechanism, aka Android internal bug 28821731 and Qualcomm internal bug CR691916.",7.8,HIGH,9.3,
dlink_DIR-826LA1,mpd,gcc,prereleases/egcs-1.0.1-prerelease,CVE-2018-6574,"Go before 1.8.7, Go 1.9.x before 1.9.4, and Go 1.10 pre-releases before Go 1.10rc2 allow ""go get"" remote command execution during source code build, by leveraging the gcc or clang plugin feature, because -fplugin= and -plugin= arguments were not blocked.",7.8,HIGH,4.6,
dlink_DIR-826LA1,mpd,gcc,prereleases/egcs-1.0.1-prerelease,CVE-2002-2439,Integer overflow in the new[] operator in gcc before 4.8.0 allows attackers to have unspecified impacts.,7.8,HIGH,4.6,
dlink_DIR-826LA1,mpd,gcc,prereleases/egcs-1.0.1-prerelease,CVE-2019-19602,"fpregs_state_valid in arch/x86/include/asm/fpu/internal.h in the Linux kernel before 5.4.2, when GCC 9 is used, allows context-dependent attackers to cause a denial of service (memory corruption) or possibly have unspecified other impact because of incorrect fpu_fpregs_owner_ctx caching, as demonstrated by mishandling of signal-based non-cooperative preemption in Go 1.14 prereleases on amd64, aka CID-59c4bd853abc.",6.1,MEDIUM,5.4,
dlink_DIR-826LA1,mpd,gcc,prereleases/egcs-1.0.1-prerelease,CVE-2021-3115,"Go before 1.14.14 and 1.15.x before 1.15.7 on Windows is vulnerable to Command Injection and remote code execution when using the ""go get"" command to fetch modules that make use of cgo (for example, cgo can execute a gcc program from an untrusted download).",7.5,HIGH,5.1,
